Filename,Class,Image_Width,Image_Height,A_Count,A_AvgX,A_AvgY,A_StdX,A_StdY,A_BoxRatio,Bet_Count,Bet_AvgX,Bet_AvgY,Bet_StdX,Bet_StdY,Bet_BoxRatio,Gimel_Count,Gimel_AvgX,Gimel_AvgY,Gimel_StdX,Gimel_StdY,Gimel_BoxRatio,Dalet_Count,Dalet_AvgX,Dalet_AvgY,Dalet_StdX,Dalet_StdY,Dalet_BoxRatio,Hei_Count,Hei_AvgX,Hei_AvgY,Hei_StdX,Hei_StdY,Hei_BoxRatio,Vav_Count,Vav_AvgX,Vav_AvgY,Vav_StdX,Vav_StdY,Vav_BoxRatio,Het_Count,Het_AvgX,Het_AvgY,Het_StdX,Het_StdY,Het_BoxRatio,Yod_Count,Yod_AvgX,Yod_AvgY,Yod_StdX,Yod_StdY,Yod_BoxRatio,Kaf_Count,Kaf_AvgX,Kaf_AvgY,Kaf_StdX,Kaf_StdY,Kaf_BoxRatio,Lamed_Count,Lamed_AvgX,Lamed_AvgY,Lamed_StdX,Lamed_StdY,Lamed_BoxRatio,Mem_Count,Mem_AvgX,Mem_AvgY,Mem_StdX,Mem_StdY,Mem_BoxRatio,Nun_Count,Nun_AvgX,Nun_AvgY,Nun_StdX,Nun_StdY,Nun_BoxRatio,Resh_Count,Resh_AvgX,Resh_AvgY,Resh_StdX,Resh_StdY,Resh_BoxRatio,Taf_Count,Taf_AvgX,Taf_AvgY,Taf_StdX,Taf_StdY,Taf_BoxRatio
Alexander_41.png,Alexander,573.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,199.0,300.5,0.0,0.0,0.6835443037974683,1.0,136.5,288.5,0.0,0.0,1.0,4.0,277.625,243.375,81.48264769262227,75.0744422223702,0.8535197869101978,1.0,186.5,132.5,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,316.0,142.5,0.0,0.0,0.8735632183908046,1.0,124.5,216.0,0.0,0.0,0.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,327.1666666666667,244.16666666666666,48.787521173167036,42.312987236649796,0.7212052937116876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,329.0,219.5,0.0,0.0,0.6966292134831461
Alexander_69.png,Alexander,243.0,243.0,1.0,122.0,36.0,0.0,0.0,1.3333333333333333,1.0,121.0,135.5,0.0,0.0,0.896551724137931,1.0,69.0,94.5,0.0,0.0,0.7272727272727273,2.0,93.25,131.0,45.75,38.5,0.87995337995338,6.0,137.66666666666666,108.75,40.770359603788414,28.168762249461132,0.9184936705834539,3.0,150.83333333333334,120.5,18.404407684634194,38.133537295491834,0.7437678062678063,2.0,126.0,102.25,22.5,33.25,0.869327731092437,3.0,113.33333333333333,119.66666666666667,51.46573833359648,42.71286561317197,1.0969187675070027,1.0,162.5,96.0,0.0,0.0,0.9210526315789473,1.0,194.5,128.0,0.0,0.0,0.62,1.0,79.5,164.5,0.0,0.0,0.9574468085106383,3.0,86.0,73.5,22.63109954612605,20.51016008388688,0.665106167545192,1.0,99.5,135.5,0.0,0.0,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,0.0
Alexander_96.png,Alexander,923.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,590.0,448.0,0.0,0.0,0.7,2.0,522.75,511.25,23.25,57.75,0.7744934002602715,4.0,469.875,321.125,160.06302469652383,76.96864215380182,0.8533326287857559,2.0,410.5,343.25,6.5,122.25,0.6439393939393939,1.0,262.0,439.5,0.0,0.0,0.88,1.0,442.5,569.0,0.0,0.0,1.1557377049180328,1.0,350.0,330.0,0.0,0.0,0.6986301369863014,1.0,339.0,455.5,0.0,0.0,0.8549618320610687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,326.0,216.0,0.0,0.0,0.8103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander_82.png,Alexander,745.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,342.0,474.5,0.0,0.0,1.0574712643678161,1.0,265.0,353.5,0.0,0.0,0.7956989247311828,2.0,222.5,238.0,62.0,73.5,0.9485875193023889,4.0,319.125,355.875,117.14434205287083,74.80840109907443,0.8703810036945814,1.0,495.0,259.5,0.0,0.0,0.7766990291262136,1.0,435.0,475.0,0.0,0.0,0.8703703703703703,1.0,382.0,156.5,0.0,0.0,1.1612903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,370.5,299.8333333333333,61.62791575252241,58.11817462913149,0.7219666669934289,1.0,285.0,465.0,0.0,0.0,0.7818181818181819,1.0,364.5,256.5,0.0,0.0,0.9428571428571428
Alexander_159.png,Alexander,372.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,266.0,188.5,0.0,0.0,0.6976744186046512,1.0,233.5,190.5,0.0,0.0,0.8490566037735849,2.0,223.5,140.5,47.5,4.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.5,85.5,0.0,0.0,1.0327868852459017,2.0,210.25,166.0,10.25,28.5,0.6669618011636731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,148.66666666666666,105.5,31.24722209875446,27.067816067549053,0.6846298710705491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,85.0,0.0,0.0,0.6052631578947368
Alexander_171.png,Alexander,899.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,692.0,461.0,0.0,0.0,0.8787878787878788,2.0,554.75,398.0,83.25,21.5,1.0278756281997088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,597.5,281.0,0.0,0.0,1.1493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,373.6666666666667,369.3333333333333,73.37158093491573,79.20051907798472,0.5800091891434126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386.5,308.5,0.0,0.0,0.7341040462427746
Alexander_8.png,Alexander,429.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,155.5,274.0,0.0,0.0,0.7121212121212122,1.0,124.5,208.5,0.0,0.0,0.6470588235294118,2.0,115.5,280.0,33.0,58.5,0.9043764229698963,4.0,155.875,255.25,65.5909435440595,54.32023103780027,0.7993026669929043,1.0,254.5,264.0,0.0,0.0,0.6290322580645161,1.0,207.5,275.0,0.0,0.0,0.8088235294117647,1.0,193.5,346.5,0.0,0.0,0.7846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,175.0,166.16666666666666,42.07730979993849,30.99551938945728,0.738076251234146,1.0,112.0,276.0,0.0,0.0,0.631578947368421,1.0,169.0,150.0,0.0,0.0,0.8064516129032258
Alexander_164.png,Alexander,1658.0,1658.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,809.0,933.0,0.0,0.0,0.8098591549295775,1.0,704.5,681.0,0.0,0.0,0.6895161290322581,1.0,556.5,698.0,0.0,0.0,0.6586206896551724,3.0,967.6666666666666,597.3333333333334,254.82063408514537,100.45756428573321,0.7812409443944714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.0,932.5,0.0,0.0,0.9367088607594937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1061.3333333333333,508.1666666666667,137.8648694273571,117.27626453047618,0.7030514019390025,1.0,606.5,963.5,0.0,0.0,0.6588628762541806,1.0,1047.5,412.5,0.0,0.0,0.8814229249011858
Alexander_9.png,Alexander,845.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,395.5,541.0,0.0,0.0,0.7533333333333333,1.0,305.5,374.5,0.0,0.0,0.8558558558558559,2.0,343.0,528.0,111.5,128.0,1.1114114552893044,3.0,426.0,435.5,169.8514056462295,140.62420370144915,0.7378024941017863,1.0,650.5,485.5,0.0,0.0,0.7226277372262774,1.0,524.0,530.5,0.0,0.0,1.1317829457364341,2.0,415.75,431.75,119.75,167.75,1.2995871559633028,1.0,615.5,356.0,0.0,0.0,0.6287878787878788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,297.0,600.0,0.0,0.0,1.0377358490566038,3.0,357.1666666666667,302.0,66.58870441415388,57.10224747474189,0.6416286149162862,1.0,286.0,513.0,0.0,0.0,1.148936170212766,1.0,341.0,260.5,0.0,0.0,0.7964601769911505
Alexander_170.png,Alexander,1163.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,510.5,656.0,0.0,0.0,0.8794642857142857,1.0,557.0,433.5,0.0,0.0,0.762589928057554,1.0,429.0,486.5,0.0,0.0,0.8729281767955801,3.0,637.0,418.5,146.94046413428808,79.37568897338781,0.7880899064969062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,703.5,650.0,0.0,0.0,0.9212962962962963,1.0,750.5,310.5,0.0,0.0,0.7168949771689498,1.0,851.5,535.0,0.0,0.0,0.44583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,562.6666666666666,322.8333333333333,96.32093345800914,81.91187676738676,0.6192835790647008,1.0,382.5,630.5,0.0,0.0,0.7005988023952096,1.0,551.0,280.0,0.0,0.0,0.6078431372549019
Alexander_158.png,Alexander,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166.5,172.0,0.0,0.0,0.6739130434782609,1.0,133.0,126.5,0.0,0.0,0.7428571428571429,2.0,147.75,166.75,34.25,44.75,0.8344017094017093,4.0,141.625,135.75,45.54444944227562,30.589009464185008,0.7942596442596443,2.0,188.0,150.5,21.5,64.5,0.6578947368421053,1.0,202.0,170.0,0.0,0.0,1.0434782608695652,3.0,156.5,152.66666666666666,49.901569781587696,49.2634640366356,1.2949579831932774,1.0,203.5,129.5,0.0,0.0,0.7333333333333333,1.0,94.5,112.5,0.0,0.0,0.7435897435897436,1.0,116.5,198.0,0.0,0.0,1.0238095238095237,3.0,175.0,115.83333333333333,40.65300316909769,17.955191140416435,0.7527214170692432,1.0,149.0,167.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0
Alexander_83.png,Alexander,435.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,272.5,281.5,0.0,0.0,0.7468354430379747,1.0,243.0,213.5,0.0,0.0,0.8979591836734694,1.0,198.0,214.0,0.0,0.0,0.7575757575757576,3.0,238.33333333333334,158.5,38.818666758260626,48.586692279539534,0.8802969378286422,2.0,283.0,184.0,87.0,82.0,0.5425925925925925,1.0,328.0,277.5,0.0,0.0,0.8307692307692308,2.0,232.0,183.75,57.0,90.75,0.9788732394366197,1.0,134.0,169.5,0.0,0.0,1.3454545454545455,1.0,159.5,214.0,0.0,0.0,0.7083333333333334,1.0,178.5,338.0,0.0,0.0,0.9054054054054054,3.0,305.0,171.5,43.135445594854666,28.899250278626027,0.686399964380329,1.0,216.0,275.0,0.0,0.0,0.696969696969697,1.0,295.0,154.5,0.0,0.0,0.8888888888888888
